"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
17.4407350605664,0,1,1,11,21,8,8,11,0.34,0,27,4,19,20,19,14,13,15,1,7,8,6,8,7,7,8,5,2,7,88,6,210,43,13211,1,1,2,247,1,3,118,7,10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,5,-1,25,15,20,20,10,10,25,15,20,10,20,10,25,15,20,10,20,10,7,9,9,7,10,7,10,9,9,10,10,9,9,9,9,9,10,6,0,10,35,10,15,20,5,15,7,7,7,7,7,7,3,3,-1,-1,-1,-1,-1,-1,35,15,10,20,10,10,35,15,10,20,10,10,35,15,10,20,10,10,7,7,7,8,10,7,9,7,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26.4617973980091,1,0,1,11,21,6,6,11,0.33,1,27,2,25,20,25,20,10,0,0,5,6,-1,6,-1,-1,6,4,2,9,239,12,117,4,17030,2,10,11,156,30,1,313,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,8,-1,25,20,25,25,5,0,40,10,10,30,10,0,40,10,10,30,10,0,9,10,10,9,10,9,10,9,10,10,3,4,6,5,6,5,4,6,0,2,30,30,10,10,10,10,9,9,9,9,9,6,3,2,-1,-1,-1,-1,-1,-1,30,20,20,20,5,5,40,10,10,30,5,5,30,20,10,30,5,5,9,9,9,9,9,9,8,9,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19.0879120966064,1,1,1,12,14,8,8,9,0.61,1,28,2,5,20,25,25,15,10,1,7,7,8,10,7,8,9,5,2,14,176,9,55,1,0,2,1,2,109,1,1,167,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,7,-1,50,0,20,20,0,10,40,0,20,20,0,20,20,0,30,30,0,20,7,3,8,8,5,7,3,8,8,3,8,6,8,8,8,7,8,6,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,3,-1,-1,-1,-1,-1,-1,40,0,20,20,0,20,40,0,20,20,0,20,20,10,20,20,10,20,7,4,8,8,7,7,6,8,8,7,0,1,0,-1,-1,50,0,15,20,0,15,50,0,15,20,0,15,40,0,15,20,0,25,35,15,20,10,10,10,7,3,7,8,6,7,6,7,8,6
17.2356002559996,1,0,1,11,21,9,9,21,0.4,0,27,4,20,20,15,15,12,18,1,9,9,9,9,8,8,8,7,2,8,117,5,240,64,26100,3,1,2,234,38,1,210,4,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,-1,30,20,20,10,15,5,30,15,15,15,10,15,30,10,15,20,10,15,9,9,8,9,9,9,8,8,7,8,5,8,9,7,9,8,9,6,0,5,35,10,30,10,5,10,8,8,8,8,8,7,1,2,-1,-1,-1,-1,-1,-1,30,15,15,15,10,15,30,15,15,20,5,15,38.1,9.52,14.29,19.05,4.76,14.29,8,8,8,7,8,9,8,7,7,7,0,9,1,9,-1,25,15,20,20,10,10,35,5,15,25,5,15,60,5,10,10,5,10,60,5,10,10,5,10,9,9,9,7,8,9,7,7,8,6
10.8162339599515,1,1,1,11,21,19,19,10,0.35,0,32,2,15,5,45,10,15,10,0,6,7,7,6,7,3,7,2,2,11,185,11,72,60,26019,4,5,6,153,1,2,93,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,6,-1,20,20,15,15,12,18,30,10,10,20,10,20,30,15,20,20,5,10,6,9,7,9,9,6,9,9,7,8,4,9,9,6,6,6,5,5,0,5,20,15,15,20,10,20,7,9,9,7,9,6,3,1,-1,-1,-1,-1,-1,-1,25,15,15,15,15,15,30,10,10,20,10,20,20,20,20,15,15,10,7,9,9,7,9,7,9,9,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13.7712238862964,1,1,1,12,14,1,1,5,-0.26,0,29,4,10,47,16,12,3,12,0,4,6,7,5,9,6,6,7,2,10,69,10,118,43,14388,2,2,5,153,1,2,156,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,-1,20,25,20,10,5,20,25,5,10,15,15,30,35,5,5,15,30,10,5,10,6,9,3,4,7,8,8,9,6,8,6,5,8,6,7,7,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,1,3,-1,-1,-1,-1,-1,-1,30,20,15,20,5,10,40,10,5,25,15,5,30,10,5,25,20,10,6,8,9,10,6,6,7,7,8,7,2,1,0,-1,1,25,15,25,15,5,15,10,30,10,20,10,20,20,5,5,30,30,10,25,10,10,20,25,10,5,7,9,6,6,4,6,7,5,2
-21.7411593810732,1,1,0,8,10,3,10,4,0.43,1,24,2,20,22.5,17.5,22.5,10,7.5,1,7,7,7,7,7,7,7,6,2,12,35,9,1,1,0,2,6,2,67,1,2,250,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,-1,204.5,204.5,204.5,181.8,181.8,22.7,80,70,60,50,40,50,90.9,204.5,181.8,159.1,204.5,159.1,70,70,60,70,80,-10,-10,-10,-10,-10,5,7,7,6,6,6,5,6,2,4,212.8,191.5,191.5,191.5,170.2,42.6,70,80,80,70,80,5,3,3,-10,-10,-10,-10,-10,-10,214.3,190.5,190.5,190.5,166.7,47.6,90,70,60,60,50,70,130.4,173.9,173.9,152.2,195.7,173.9,70,60,80,70,80,-10,-10,-10,-10,-10,0,0,0,-1,-1,209.3,209.3,186,186,162.8,46.5,-10,-10,-10,-10,-10,-10,90,70,60,70,30,50,70,80,90,80,90,-10,70,70,70,70,70,-10,-10,-10,-10,-10
6.39529578772635,1,1,1,12,14,1,1,14,0.1,0,29,4,10,47,16,12,3,12,1,7,8,8,8,7,8,8,7,2,7,196,16,18,60,27395,2,3,2,169,79,2,214,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,-1,25,5,30,15,5,20,50,0,10,25,0,15,25,20,10,20,15,10,8,7,7,9,9,9,10,8,5,9,5,7,8,4,8,5,5,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,3,-1,-1,-1,-1,-1,-1,30,10,20,15,10,15,40,10,10,15,10,15,35,15,15,10,10,15,8,7,9,7,8,8,9,8,6,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-14.4762097270731,0,0,1,4,18,12,-1,8,0,0,26,2,40,5,20,10,10,15,1,8,8,8,8,8,8,7,6,2,19,73,9,1,1,0,3,1,6,182,1,1,98,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,6,3,10,32,20,12,11,15,-1,-1,-1,-1,-1,-1,15,25,10,15,10,25,5,9,9,5,5,-1,-1,-1,-1,-1,7,8,8,8,8,8,7,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,10,25,20,15,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10,8,9,7,-1,-1,-1,-1,-1,0,0,0,-1,-1,10,30,25,5,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,10,8,9,7,-1,-1,-1,-1,-1
18.8438383630829,0,1,1,21,22,10,22,11,0.26,1,23,2,20,20,20,15,10,15,0,9,7,7,8,8,-1,7,4,2,14,35,9,200,1,0,2,3,5,84,1,1,73,7,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,-1,35,10,20,25,5,5,50,0,20,30,0,0,30,10,10,30,10,10,9,8,10,8,7,8,7,7,10,6,5,5,5,6,8,6,5,6,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,2,30,0,20,40,0,10,30,10,20,30,0,10,30,30,20,20,0,0,30,20,10,30,0,10,8,6,8,9,5,8,5,8,9,8,2,2,1,1,1,40,0,10,30,0,20,40,0,0,40,0,20,30,10,20,30,10,20,30,20,30,20,0,0,8,6,9,10,7,9,8,8,9,8
22.7098803098236,1,1,1,21,22,14,4,11,0.17,0,26,3,10,10,30,20,10,15,1,7,4,6,7,7,5,5,2,2,6,152,2,47,63,26562,2,6,7,200,1,1,184,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,-1,30,10,20,15,15,10,20,20,20,15,20,5,20,15,20,15,25,5,8,8,9,10,10,7,7,10,10,8,4,8,9,9,5,4,7,3,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,3,2,40,10,10,10,10,20,30,20,10,10,10,10,40,10,10,10,10,20,30,20,20,10,10,10,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11.6567432489999,1,1,1,12,14,11,11,5,0.5,0,21,2,25,25,15,15,10,10,0,5,7,7,6,8,6,7,6,2,16,221,14,48,1,0,6,3,2,150,1,2,12,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,-1,20,10,30,20,10,10,25,10,10,25,10,20,15,25,10,20,15,15,8,8,8,9,7,7,6,9,5,5,5,5,6,6,6,5,7,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,3,-1,-1,-1,-1,-1,-1,20,15,25,20,10,10,25,10,15,25,5,20,15,20,10,25,15,15,7,8,9,7,7,7,5,9,5,4,0,0,0,-1,-1,20,15,25,15,10,15,35,20,20,20,0,5,25,15,10,25,10,15,15,20,15,20,15,15,7,7,9,6,8,7,9,9,5,4
-12.8248136612385,0,0,1,14,18,10,10,9,-1,0,27,2,40,0,10,50,0,0,1,9,7,4,5,5,5,7,8,2,1,1,1,1,1,0,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,8,8,7,6,9,5,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,2,-1,-1,-1,-1,-1,-1,35,15,15,10,10,15,50,10,5,20,5,10,50,10,5,20,5,10,6,6,6,6,7,5,5,5,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20.178369411423,0,0,1,17,14,6,6,2,-0.05,1,25,2,40,10,0,45,0,5,1,8,1,5,5,5,0,5,3,1,7,152,2,171,1,15260,2,9,2,46,1,1,181,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,-1,28,8,17,22,17,8,20,20,20,20,20,0,50,0,0,50,0,0,9,8,10,7,6,4,4,4,10,4,7,10,8,10,8,7,8,10,2,4,25,10,20,20,20,5,8,7,7,10,7,6,3,3,-1,-1,-1,-1,-1,-1,60,5,10,15,5,5,30,15,20,15,10,10,55,5,5,25,5,5,8,8,8,10,8,6,6,6,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3.16376827236068,0,1,1,11,21,17,17,21,0.34,1,29,2,10,40,20,20,0,10,0,6,7,8,7,6,7,7,4,2,11,242,4,99,1,0,2,2,6,200,1,5,281,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,-1,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5,7,7,9,4,7,6,7,7,5,3,4,8,4,0,3,20,15,20,15,15,20,7,9,8,7,4,3,3,3,-1,-1,-1,-1,-1,-1,15,20,20,15,10,20,30,15,10,15,10,20,15,20,15,20,15,15,6,8,7,6,5,6,6,9,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17.9408014418605,1,0,0,13,9,2,2,5,0.08,0,29,4,40,10,15,10,10,15,1,8,8,8,7,6,8,8,7,2,14,98,10,11,34,9451,2,1,2,169,1,1,328,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,-1,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,8,6,8,8,8,5,8,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,-1,-1,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
31.637882084554,1,0,1,14,18,13,13,11,0.32,0,24,6,20,10,25,20,10,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,197,10,140,1,0,4,7,8,233,1,1,327,2,3,4,5,8,9,9,8,8,5,6,4,9,9,8,9,8,5,5,-1,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-11.5345781491526,1,0,0,5,10,9,-1,4,-0.09,1,21,2,40,15,10,20,10,5,1,7,9,9,8,8,8,7,8,2,5,73,9,1,1,0,2,3,9,143,200,1,352,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,20,15,15,25,25,15,5,-1,-1,-1,-1,-1,-1,30,5,15,25,10,20,8,10,10,8,9,-1,-1,-1,-1,-1,6,10,9,8,7,4,6,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,3,-1,-1,-1,-1,-1,-1,10,20,15,25,5,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,7,8,10,7,-1,-1,-1,-1,-1,0,1,1,-1,-1,10,20,15,25,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,9,10,7,-1,-1,-1,-1,-1
11.5343896370795,1,0,1,21,22,6,6,5,-0.06,1,26,2,25,25,25,13,12,0,1,8,8,7,7,-1,4,8,7,2,7,254,16,193,30,14915,2,2,2,203,86,2,22,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,-1,20,25,25,30,5,5,30,20,15,20,5,10,35,10,10,30,5,10,6,9,8,8,7,7,8,7,7,7,6,6,7,6,6,-1,6,4,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,2,30,10,30,25,0,5,25,20,30,25,5,5,30,20,20,20,5,5,30,10,10,40,5,5,7,7,7,7,7,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18.1347102510513,1,1,1,21,22,8,5,4,-0.34,0,26,2,10,30,20,15,15,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,28,6,168,49,15162,4,3,9,205,97,3,237,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,5,-1,15,25,20,10,10,20,20,20,10,20,10,20,20,20,10,20,10,20,7,10,10,9,8,6,8,10,8,5,6,7,8,7,7,6,6,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,3,10,20,10,20,20,20,10,20,10,20,20,20,20,20,20,10,20,10,20,20,10,20,10,20,7,9,7,8,8,7,9,7,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17.0197579297248,0,0,0,13,9,2,2,1,0.59,1,24,2,20,10,20,20,15,15,0,5,8,6,6,6,6,6,4,2,14,98,10,11,34,9451,2,1,2,169,1,1,328,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,-1,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,8,7,8,8,8,8,6,7,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,-1,-1,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
13.9814674390982,0,0,1,15,19,1,1,4,0.1,1,23,2,25,14,25,25,3,8,1,6,7,7,6,5,-1,7,7,2,8,68,7,238,59,27100,2,1,7,206,149,2,358,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,-1,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,8,7,7,7,7,8,8,8,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,-1,-1,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7
-28.5751667545565,0,1,1,7,16,13,2,12,0.53,0,23,2,16,16,16,18,18,16,0,7,8,8,7,7,6,7,8,2,10,35,9,1,1,0,6,1,10,258,252,2,134,7,5,5,9,4,4,2,5,1,3,9,1,5,8,7,10,1,7,6,-1,277.8,194.4,194.4,277.8,27.8,27.8,100,80,80,80,60,70,217.4,152.2,152.2,152.2,173.9,152.2,70,70,70,70,70,-10,-10,-10,-10,-10,7,7,9,9,-1,-1,8,4,0,1,222.2,222.2,222.2,222.2,55.6,55.6,60,60,60,60,60,2,3,2,-10,-10,-10,-10,-10,-10,250,200,200,250,50,50,100,70,50,80,50,70,191.5,191.5,148.9,148.9,212.8,106.4,70,70,70,70,50,-10,-10,-10,-10,-10,1,0,1,1,-1,166.7,166.7,166.7,166.7,166.7,166.7,-10,-10,-10,-10,-10,-10,70,70,70,70,70,70,70,70,70,70,70,-10,70,70,70,70,70,-10,-10,-10,-10,-10
-12.1529366283679,1,0,1,4,18,3,-1,4,0.08,0,27,4,20,20,20,20,10,10,0,7,7,6,6,8,7,7,3,2,11,162,9,1,1,0,2,3,3,108,1,3,10,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6,25,15,20,20,20,0,-1,-1,-1,-1,-1,-1,50,10,10,20,5,5,8,9,8,9,10,-1,-1,-1,-1,-1,7,10,10,9,9,6,8,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,35,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,10,8,6,10,-1,-1,-1,-1,-1,0,0,0,-1,-1,60,10,10,5,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,10,9,6,10,-1,-1,-1,-1,-1
21.5725002846589,1,1,1,21,22,20,22,21,0.18,1,26,2,40,5,30,15,5,5,0,6,5,8,5,8,6,6,8,2,14,35,9,200,1,0,2,3,5,84,1,1,73,7,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,-1,35,10,20,25,5,5,50,0,20,30,0,0,30,10,10,30,10,10,9,8,10,8,7,8,7,7,10,6,5,6,5,7,6,6,5,4,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,2,30,0,20,40,0,10,30,10,20,30,0,10,30,30,20,20,0,0,30,20,10,30,0,10,8,6,8,9,5,8,5,8,9,8,2,2,1,1,1,40,0,10,30,0,20,40,0,0,40,0,20,30,10,20,30,10,20,30,20,30,20,0,0,8,6,9,10,7,9,8,8,9,8
22.7826678994981,1,1,1,21,22,8,16,15,-0.06,1,26,2,10,30,20,15,15,10,1,8,6,7,7,7,7,7,5,2,14,177,9,116,1,0,2,1,2,141,1,1,251,7,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,-1,25,20,20,20,0,15,30,10,10,30,10,10,25,20,10,25,15,5,7,9,8,8,8,7,9,9,9,7,7,8,6,5,3,6,6,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-10.5267774265529,0,1,0,5,10,3,-1,6,-0.36,0,20,3,10,10,35,35,8,2,0,9,4,5,2,2,1,2,7,2,6,180,6,1,1,0,2,1,2,133,1,1,247,6,10,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10,1,20,25,25,25,15,5,5,-1,-1,-1,-1,-1,-1,20,20,20,20,10,10,8,8,9,9,8,-1,-1,-1,-1,-1,8,5,7,8,5,6,7,10,2,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,3,-1,-1,-1,-1,-1,-1,40,10,10,20,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,5,10,10,8,-1,-1,-1,-1,-1,0,0,0,-1,-1,40,20,20,10,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,-1,-1,-1,-1,-1
19.8902490642214,0,1,1,12,14,2,2,7,0.43,0,33,2,20,25,25,10,15,5,0,8,7,8,8,8,6,7,6,2,13,106,9,36,63,26908,4,1,2,156,217,1,122,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,-1,50,20,10,10,5,5,50,10,20,5,5,10,20,20,20,10,10,20,9,9,10,9,3,9,5,5,10,2,8,7,7,8,5,8,8,7,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,-1,-1,-1,-1,-1,-1,50,20,5,10,5,10,50,15,10,5,10,10,20,10,25,10,20,15,9,9,9,10,3,8,8,9,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23.8537841936238,0,0,1,21,22,3,3,11,0.43,0,24,6,30,30,30,5,2,3,1,6,6,6,6,6,6,6,6,2,6,95,6,39,63,26908,4,4,2,94,1,1,112,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,-1,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,6,10,9,7,5,6,10,7,9,8,4,6,4,5,4,-1,5,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,10,25,15,20,10,20,10,25,25,15,15,20,20,15,20,10,15,20,25,10,10,20,15,20,5,10,6,7,6,5,8,7,8,7,0,0,0,-1,-1,10,25,20,10,15,20,10,30,10,20,5,25,25,15,20,10,10,20,25,15,20,10,10,20,6,10,7,8,7,6,9,7,8,8
18.9595804618631,1,1,1,15,18,1,18,2,0.39,0,24,2,18,19,16,15,15,17,0,5,8,8,8,8,4,7,7,2,11,35,9,181,1,0,4,1,2,144,1,2,134,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,-1,20,20,20,20,20,0,40,0,20,30,0,10,20,20,20,20,20,0,6,7,8,8,9,6,8,7,7,8,4,2,3,3,1,0,3,0,2,2,20,20,20,20,10,10,3,7,5,6,7,7,3,3,-1,-1,-1,-1,-1,-1,20,20,20,20,10,10,40,10,20,20,5,5,20,20,25,25,15,0,6,7,8,7,8,6,7,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9.81047395334584,1,1,1,11,21,15,15,17,0.16,0,26,2,15,15,25,20,5,20,0,4,8,8,8,6,4,6,3,1,11,86,6,124,1,0,4,1,2,28,1,2,160,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,5,-1,50,10,10,10,10,10,30,10,30,10,10,10,30,10,30,10,10,10,9,9,9,9,9,9,8,8,7,9,10,10,10,10,10,10,10,10,0,1,30,10,30,10,10,10,7,4,7,7,7,6,1,2,-1,-1,-1,-1,-1,-1,30,10,30,10,10,10,30,10,30,10,10,10,30,10,30,10,10,10,9,6,9,8,9,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
